year,month,era,key_event,category,mental_state,intensity,source,track_theme,_themes_list,matched_themes,matched_tracks,n_tracks,event_coef_mean,event_coef_median,event_coef_min,event_coef_max,matched_themes_str,matched_tracks_str
2017,9,Post-Pablo Era,No major appearances,personal,neutral,1,--,"fame, identity, isolation","['fame', 'identity', 'isolation']","['fame', 'identity', 'isolation']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(59.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",19,69.73684210526316,76.0,40.0,91.0,"fame, identity, isolation",79.0 (91.000); 67.0 (91.000); 78.0 (91.000); 71.0 (91.000); 69.0 (91.000); 33.0 (84.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 66.0 (74.000); 59.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 200.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2017,10,Post-Pablo Era,Album brainstorming,music,creative_peak,3,RollingStone,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']","['drugs', 'addiction', 'music', 'criticism of the authorities']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(28.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(1.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}]",7,82.57142857142857,83.0,81.0,84.0,"drugs, addiction, music, criticism of the authorities",27.0 (84.000); 28.0 (84.000); 31.0 (84.000); 96.0 (83.000); 1.0 (81.000); 6.0 (81.000); 13.0 (81.000)
2017,11,Post-Pablo Era,Kanye keeps low profile,personal,neutral,1,Guardian,"fame, identity, isolation","['fame', 'identity', 'isolation']","['fame', 'identity', 'isolation']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(59.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",19,69.73684210526316,76.0,40.0,91.0,"fame, identity, isolation",79.0 (91.000); 67.0 (91.000); 78.0 (91.000); 71.0 (91.000); 69.0 (91.000); 33.0 (84.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 66.0 (74.000); 59.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 200.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2017,12,Post-Pablo Era,Studio camps continue,music,creative_peak,3,Pitchfork,"chaos, fame, consequences","['chaos', 'fame', 'consequences']","['chaos', 'fame', 'consequences']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",19,68.63157894736842,76.0,40.0,91.0,"chaos, fame, consequences",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 109.0 (77.000); 106.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000)
2018,1,Ye Era,Wyoming recordings intensify,music,creative_peak,4,Pitchfork,sample,['sample'],['sample'],"[{'track': np.float64(25.0), 'coef': 84.0}, {'track': np.float64(32.0), 'coef': 84.0}, {'track': np.float64(35.0), 'coef': 84.0}, {'track': np.float64(38.0), 'coef': 84.0}]",4,84.0,84.0,84.0,84.0,sample,25.0 (84.000); 32.0 (84.000); 35.0 (84.000); 38.0 (84.000)
2018,2,Ye Era,Quiet period,personal,neutral,1,--,"mourning, remembrance","['mourning', 'remembrance']","['mourning', 'remembrance']","[{'track': np.float64(65.0), 'coef': 74.0}, {'track': np.float64(147.0), 'coef': 59.0}]",2,66.5,66.5,59.0,74.0,"mourning, remembrance",65.0 (74.000); 147.0 (59.000)
2018,3,Ye Era,Return to Twitter,public,mania_like,4,Variety,"reconnection, healing","['reconnection', 'healing']","['reconnection', 'healing']","[{'track': np.float64(133.0), 'coef': 84.0}, {'track': np.float64(127.0), 'coef': 65.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(188.0), 'coef': 46.0}]",4,62.25,59.5,46.0,84.0,"reconnection, healing",133.0 (84.000); 127.0 (65.000); 143.0 (54.000); 188.0 (46.000)
2018,4,Ye Era,Pro-Trump spree begins,public,chaotic,5,Guardian,"chaos, aggression, unity","['chaos', 'aggression', 'unity']","['chaos', 'aggression', 'unity']","[{'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(145.0), 'coef': 54.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}]",9,61.333333333333336,54.0,40.0,91.0,"chaos, aggression, unity",71.0 (91.000); 129.0 (84.000); 109.0 (77.000); 87.0 (74.000); 145.0 (54.000); 181.0 (46.000); 199.0 (43.000); 201.0 (43.000); 209.0 (40.000)
2018,5,Ye Era,Slavery was a choice interview,public,chaotic,5,TMZ,"death, slavery, relationships, society, cruelty, rasism","['death', 'slavery', 'relationships', 'society', 'cruelty', 'rasism']","['death', 'slavery', 'relationships', 'society', 'cruelty', 'rasism']","[{'track': np.float64(40.0), 'coef': 84.0}, {'track': np.float64(95.0), 'coef': 83.0}, {'track': np.float64(98.0), 'coef': 83.0}, {'track': np.float64(115.0), 'coef': 77.0}, {'track': np.float64(117.0), 'coef': 77.0}, {'track': np.float64(118.0), 'coef': 77.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(54.0), 'coef': 76.0}, {'track': np.float64(86.0), 'coef': 74.0}]",11,78.18181818181819,77.0,74.0,84.0,"death, slavery, relationships, society, cruelty, rasism",40.0 (84.000); 95.0 (83.000); 98.0 (83.000); 115.0 (77.000); 117.0 (77.000); 118.0 (77.000); 120.0 (77.000); 50.0 (76.000); 53.0 (76.000); 54.0 (76.000); 86.0 (74.000)
2018,6,Ye Era,Release of Ye,music,creative_peak,4,Pitchfork,"new stage, crisis, religion, sex, temptation, holiness","['new stage', 'crisis', 'religion', 'sex', 'temptation', 'holiness']","['new stage', 'crisis', 'religion', 'sex', 'temptation', 'holiness']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(74.0), 'coef': 91.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(94.0), 'coef': 83.0}, {'track': np.float64(12.0), 'coef': 81.0}, {'track': np.float64(103.0), 'coef': 77.0}, {'track': np.float64(107.0), 'coef': 77.0}, {'track': np.float64(114.0), 'coef': 77.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(125.0), 'coef': 65.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(206.0), 'coef': 40.0}]",16,73.6875,77.0,40.0,91.0,"new stage, crisis, religion, sex, temptation, holiness",67.0 (91.000); 74.0 (91.000); 31.0 (84.000); 92.0 (83.000); 94.0 (83.000); 12.0 (81.000); 103.0 (77.000); 107.0 (77.000); 114.0 (77.000); 42.0 (76.000); 50.0 (76.000); 124.0 (65.000); 125.0 (65.000); 151.0 (59.000); 139.0 (54.000); 206.0 (40.000)
2018,6,Ye Era,Public confirmation of bipolar disorder,health,mania_like,4,NYTimes,"mania, fear, self-control","['mania', 'fear', 'self-control']","['mania', 'fear', 'self-control']","[{'track': np.float64(123.0), 'coef': 65.0}]",1,65.0,65.0,65.0,65.0,"mania, fear, self-control",123.0 (65.000)
2018,7,Ye Era,Release of Kids See Ghosts,music,creative_peak,4,Billboard,"detachment, playfulness, surrealism","['detachment', 'playfulness', 'surrealism']","['detachment', 'playfulness', 'surrealism']","[{'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(158.0), 'coef': 59.0}, {'track': np.float64(177.0), 'coef': 46.0}]",3,63.0,59.0,46.0,84.0,"detachment, playfulness, surrealism",131.0 (84.000); 158.0 (59.000); 177.0 (46.000)
2018,8,Ye Era,Instagram activity high,public,mania_like,3,Variety,"fame, temptation, escapism","['fame', 'temptation', 'escapism']","['fame', 'temptation', 'escapism']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(76.0), 'coef': 91.0}, {'track': np.float64(74.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(49.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(82.0), 'coef': 74.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(206.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",22,71.63636363636364,76.0,40.0,91.0,"fame, temptation, escapism",69.0 (91.000); 76.0 (91.000); 74.0 (91.000); 71.0 (91.000); 67.0 (91.000); 33.0 (84.000); 92.0 (83.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 49.0 (76.000); 66.0 (74.000); 82.0 (74.000); 124.0 (65.000); 151.0 (59.000); 139.0 (54.000); 181.0 (46.000); 200.0 (43.000); 206.0 (40.000); 213.0 (40.000)
2018,9,Ye Era,Sunday Service beginnings,spiritual,3,RollingStone,,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2018,10,Ye Era,White House visit,public,chaotic,5,NYTimes,"memory, family, legacy","['memory', 'family', 'legacy']","['memory', 'family', 'legacy']","[{'track': np.float64(29.0), 'coef': 84.0}, {'track': np.float64(36.0), 'coef': 84.0}, {'track': np.float64(16.0), 'coef': 81.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(85.0), 'coef': 74.0}, {'track': np.float64(161.0), 'coef': 59.0}, {'track': np.float64(165.0), 'coef': 59.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(205.0), 'coef': 43.0}]",10,68.4,75.5,43.0,84.0,"memory, family, legacy",29.0 (84.000); 36.0 (84.000); 16.0 (81.000); 112.0 (77.000); 121.0 (77.000); 85.0 (74.000); 161.0 (59.000); 165.0 (59.000); 187.0 (46.000); 205.0 (43.000)
2018,11,Ye Era,Sunday Services grow,spiritual_phase,3,Guardian,,"praise, devotion, spiritual uplift","['praise', 'devotion', 'spiritual uplift']","['praise', 'devotion', 'spiritual uplift']","[{'track': np.float64(136.0), 'coef': 54.0}]",1,54.0,54.0,54.0,54.0,"praise, devotion, spiritual uplift",136.0 (54.000)
2018,12,Ye Era,Album delay,public,neutral,2,Pitchfork,"anticipation, buildup","['anticipation', 'buildup']","['anticipation', 'buildup']","[{'track': np.float64(70.0), 'coef': 91.0}]",1,91.0,91.0,91.0,91.0,"anticipation, buildup",70.0 (91.000)
2019,1,JIK Era,Daily Sunday Services start,spiritual,4,RollingStone,,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2019,2,JIK Era,Gospel choir expansion,spiritual,4,Guardian,,"praise, devotion, spiritual uplift","['praise', 'devotion', 'spiritual uplift']","['praise', 'devotion', 'spiritual uplift']","[{'track': np.float64(136.0), 'coef': 54.0}]",1,54.0,54.0,54.0,54.0,"praise, devotion, spiritual uplift",136.0 (54.000)
2019,3,JIK Era,Album reworks begin,music,chaotic,3,Pitchfork,"new stage, overcoming difficulties, system","['new stage', 'overcoming difficulties', 'system']","['new stage', 'overcoming difficulties', 'system']","[{'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}]",4,79.75,79.5,76.0,84.0,"new stage, overcoming difficulties, system",37.0 (84.000); 92.0 (83.000); 42.0 (76.000); 52.0 (76.000)
2019,4,JIK Era,Sunday Service at Coachella,spiritual_phase,5,Billboard,,"praise, devotion, spiritual uplift","['praise', 'devotion', 'spiritual uplift']","['praise', 'devotion', 'spiritual uplift']","[{'track': np.float64(136.0), 'coef': 54.0}]",1,54.0,54.0,54.0,54.0,"praise, devotion, spiritual uplift",136.0 (54.000)
2019,4,JIK Era,Viral Sunday Service performance (Jesus Walks),spiritual_phase,creative_peak,5,YouTube,"new stage, crisis, religion, sex, temptation, holiness","['new stage', 'crisis', 'religion', 'sex', 'temptation', 'holiness']","['new stage', 'crisis', 'religion', 'sex', 'temptation', 'holiness']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(74.0), 'coef': 91.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(94.0), 'coef': 83.0}, {'track': np.float64(12.0), 'coef': 81.0}, {'track': np.float64(103.0), 'coef': 77.0}, {'track': np.float64(107.0), 'coef': 77.0}, {'track': np.float64(114.0), 'coef': 77.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(125.0), 'coef': 65.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(206.0), 'coef': 40.0}]",16,73.6875,77.0,40.0,91.0,"new stage, crisis, religion, sex, temptation, holiness",67.0 (91.000); 74.0 (91.000); 31.0 (84.000); 92.0 (83.000); 94.0 (83.000); 12.0 (81.000); 103.0 (77.000); 107.0 (77.000); 114.0 (77.000); 42.0 (76.000); 50.0 (76.000); 124.0 (65.000); 125.0 (65.000); 151.0 (59.000); 139.0 (54.000); 206.0 (40.000)
2019,5,JIK Era,Religious shift intensifies,spiritual_phase,4,Guardian,,"new stage, crisis, religion, sex, temptation, holiness","['new stage', 'crisis', 'religion', 'sex', 'temptation', 'holiness']","['new stage', 'crisis', 'religion', 'sex', 'temptation', 'holiness']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(74.0), 'coef': 91.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(94.0), 'coef': 83.0}, {'track': np.float64(12.0), 'coef': 81.0}, {'track': np.float64(103.0), 'coef': 77.0}, {'track': np.float64(107.0), 'coef': 77.0}, {'track': np.float64(114.0), 'coef': 77.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(125.0), 'coef': 65.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(206.0), 'coef': 40.0}]",16,73.6875,77.0,40.0,91.0,"new stage, crisis, religion, sex, temptation, holiness",67.0 (91.000); 74.0 (91.000); 31.0 (84.000); 92.0 (83.000); 94.0 (83.000); 12.0 (81.000); 103.0 (77.000); 107.0 (77.000); 114.0 (77.000); 42.0 (76.000); 50.0 (76.000); 124.0 (65.000); 125.0 (65.000); 151.0 (59.000); 139.0 (54.000); 206.0 (40.000)
2019,6,JIK Era,Work on Jesus Is King,music,creative_peak,4,Pitchfork,"spiritual transformation, liberation, search for faith, search for meaning","['spiritual transformation', 'liberation', 'search for faith', 'search for meaning']","['spiritual transformation', 'liberation', 'search for faith', 'search for meaning']","[{'track': np.float64(39.0), 'coef': 84.0}, {'track': np.float64(132.0), 'coef': 84.0}, {'track': np.float64(4.0), 'coef': 81.0}]",3,83.0,84.0,81.0,84.0,"spiritual transformation, liberation, search for faith, search for meaning",39.0 (84.000); 132.0 (84.000); 4.0 (81.000)
2019,7,JIK Era,Public preaching,spiritual,3,Variety,,"proclamation, faith","['proclamation', 'faith']","['proclamation', 'faith']","[{'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(22.0), 'coef': 84.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(19.0), 'coef': 81.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(102.0), 'coef': 77.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(162.0), 'coef': 59.0}, {'track': np.float64(137.0), 'coef': 54.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(146.0), 'coef': 54.0}, {'track': np.float64(186.0), 'coef': 46.0}]",17,68.6470588235294,77.0,46.0,84.0,"proclamation, faith",135.0 (84.000); 22.0 (84.000); 7.0 (81.000); 6.0 (81.000); 19.0 (81.000); 18.0 (81.000); 102.0 (77.000); 112.0 (77.000); 121.0 (77.000); 149.0 (59.000); 152.0 (59.000); 157.0 (59.000); 162.0 (59.000); 137.0 (54.000); 143.0 (54.000); 146.0 (54.000); 186.0 (46.000)
2019,8,JIK Era,Album delays continue,music,chaotic,3,NYTimes,"loneliness, waiting, emotional conflict","['loneliness', 'waiting', 'emotional conflict']","['loneliness', 'waiting', 'emotional conflict']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(55.0), 'coef': 74.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(62.0), 'coef': 74.0}, {'track': np.float64(153.0), 'coef': 59.0}]",7,74.0,74.0,59.0,84.0,"loneliness, waiting, emotional conflict",27.0 (84.000); 120.0 (77.000); 50.0 (76.000); 55.0 (74.000); 56.0 (74.000); 62.0 (74.000); 153.0 (59.000)
2019,9,JIK Era,Movie & album announcement,public,spiritual_phase,3,Forbes,"proclamation, faith","['proclamation', 'faith']","['proclamation', 'faith']","[{'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(22.0), 'coef': 84.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(19.0), 'coef': 81.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(102.0), 'coef': 77.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(162.0), 'coef': 59.0}, {'track': np.float64(137.0), 'coef': 54.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(146.0), 'coef': 54.0}, {'track': np.float64(186.0), 'coef': 46.0}]",17,68.6470588235294,77.0,46.0,84.0,"proclamation, faith",135.0 (84.000); 22.0 (84.000); 7.0 (81.000); 6.0 (81.000); 19.0 (81.000); 18.0 (81.000); 102.0 (77.000); 112.0 (77.000); 121.0 (77.000); 149.0 (59.000); 152.0 (59.000); 157.0 (59.000); 162.0 (59.000); 137.0 (54.000); 143.0 (54.000); 146.0 (54.000); 186.0 (46.000)
