tweet_id,text,favorite_count,retweet_count,user_id,user_name,user_screen_name,followers_count,cleaned_text,emotion,date,time,emotion_clean,Emotion,Valence,Arousal,Emotion_clean,TweetEmotionScore
774,me and Che gotta get champagne when we hit the Gucci store,24539.0,1468,169686021,,,,che gotta get champagne hit gucci store,Joy,27.08.2018,19:40:23,joy,joy,90,80,joy,83.72
775,People usually don't agree with people who don't agree with them,113420.0,29658,169686021,ye,kanyewest,29337530.0,people usually dont agree people dont agree,Optimism,26.04.2018,15:54:46,optimism,optimism,80,65,optimism,52.629999999999995
776,EAST GRAND AVENUE AND NORTH STREETER DRIVE    NORTH CLARK STREET AND WEST ADDISON STREET    NORTH MILWAUKEE AVENUE AND WEST DIVISION STREET,5286.0,1453,169686021,,,,east grand avenue north streeter drive north clark street west addison street north milwaukee avenue west division street,Admiration,02.07.2016,00:48:22,admiration,admiration,75,55,admiration,34.49
777,Manga all day,81430.0,9789,169686021,ye,kanyewest,30905763.0,manga day,Pride,09.08.2020,03:54:11,pride,pride,65,70,pride,43.54
778,Miss my friend Paul,46207.0,3005,169686021,ye,kanyewest,30914189.0,miss friend paul,Optimism,22.07.2020,05:10:43,optimism,optimism,80,65,optimism,53.129999999999995
779,In the spirit of my God father Irving and his best friend Robert,30122.0,1613,169686021,ye,kanyewest,30982337.0,spirit god father irving best friend robert,Admiration,16.09.2020,17:22:19,admiration,admiration,75,55,admiration,34.49
780,energy meeting. Beings from all different backgrounds,40386.0,3372,169686021,,,,energy meeting beings different backgrounds,Joy,02.05.2018,03:05:19,joy,joy,90,80,joy,83.22
781,Fuck any game company that puts in-app purchases on kids games!!!,74615.0,48223,169686021,,,,fuck game company puts inapp purchases kids games,Joy,10.10.2015,02:20:51,joy,joy,90,80,joy,84.22
782,we’re starting a Yeezy architecture arm called Yeezy home. We’re looking for architects and industrial designers wh…,73737.0,8565,169686021,ye,kanyewest,29337530.0,starting yeezy architecture arm called yeezy home looking architects industrial designers wh,Joy,06.05.2018,20:10:22,joy,joy,90,80,joy,83.72
783,"My condolences to the family and the people of Manchester, Tennessee who lost their dedicated Mayor, Lonnie Norman to COVID-19.",23715.0,1200,169686021,ye,kanyewest,32253242.0,condolences family people manchester tennessee lost dedicated mayor lonnie norman covid,Optimism,13.10.2020,18:48:55,optimism,optimism,80,65,optimism,53.129999999999995
784,Yoooooo 2CHNZ GOOD MUSIC FAMILY with the YZY SLDZ,62502.0,3698,169686021,ye,kanyewest,30905763.0,yoooooo chnz good music family yzy sldz,Motivation,17.08.2020,16:19:15,motivation,motivation,75,85,motivation,74.63000000000001
785,JAMES TURRELL AMPHITHEATER SKETCH,33673.0,1993,169686021,ye,kanyewest,30905763.0,james turrell amphitheater sketch,Anxiety,12.08.2020,18:37:00,anxiety,anxiety,25,70,anxiety,1.9599999999999995
786,Meanwhile,35372.0,2733,169686021,ye,kanyewest,29460906.0,meanwhile,Neutral,18.12.2018,02:49:22,neutral,neutral,50,40,neutral,-14.33
787,2018 was so beautiful,93893.0,27755,169686021,ye,kanyewest,29792507.0,beautiful,Gratitude,31.12.2018,03:37:31,gratitude,gratitude,85,55,gratitude,44.01
788,I’M WEARING JORDANS TILL I’M ON THE BOARD OF ADIDAS ⛷,155580.0,19404,169686021,ye,kanyewest,31002596.0,im wearing jordans till im board adidas,Joy,24.09.2020,05:29:05,joy,joy,90,80,joy,83.72
789,We love,13765.0,2309,169686021,ye,kanyewest,29368668.0,love,Confidence,15.12.2018,12:54:39,confidence,confidence,70,60,confidence,35.27000000000001
790,We will heal. We will cure.,62775.0,9583,169686021,ye,kanyewest,32253242.0,heal cure,Gratitude,03.11.2020,15:01:07,gratitude,gratitude,85,55,gratitude,45.01
791,I’ve always had a desire to do things people wouldn’t even think to do,97322.0,23589,169686021,ye,kanyewest,29337530.0,ive always desire things people wouldnt even think,Gratitude,24.04.2018,00:11:53,gratitude,gratitude,85,55,gratitude,44.51
792,Aight then …,19338.0,13107,169686021,,,,aight,Love,15.02.2016,23:28:59,love,love,90,70,love,69.84000000000002
793,@ the Sanaa architecture office 2 years ago,48428.0,2484,169686021,ye,kanyewest,30894235.0,sanaa architecture office years ago,Inspiration,15.07.2020,01:06:36,inspiration,inspiration,85,75,inspiration,71.27
794,Oxygen cost twenty dollars,45118.0,4942,169686021,ye,kanyewest,29792507.0,oxygen cost twenty dollars,Solidarity,29.12.2018,02:07:35,solidarity,solidarity,25,75,solidarity,8.15
795,I am this generations Ford Hughes Jobs Disney,33176.0,6437,169686021,ye,kanyewest,29337530.0,generations ford hughes jobs disney,Optimism,25.04.2018,14:41:56,optimism,optimism,80,65,optimism,53.129999999999995
796,In the wild,3738.0,524,169686021,ye,kanyewest,29337530.0,wild,Confidence,16.10.2018,07:33:27,confidence,confidence,70,60,confidence,35.42000000000001
797,Free thought,26209.0,5202,169686021,ye,kanyewest,29792507.0,free thought,Gratitude,01.01.2019,20:42:17,gratitude,gratitude,85,55,gratitude,44.51
798,I can only be the boss. I don’t have the time otherwise. It takes time to talk people into things. It takes no time…,91929.0,20236,169686021,ye,kanyewest,29337530.0,boss dont time otherwise takes time talk people things takes time,Calm,07.09.2018,18:13:50,calm,calm,75,25,calm,-8.65
799,Sunday vibes,74899.0,9989,169686021,,,,sunday vibes,Disappointment,19.08.2018,22:59:19,disappointment,disappointment,35,45,disappointment,-23.470000000000002
800,This year has been really tough and you have added to the confusion,48152.0,10631,169686021,ye,kanyewest,29337530.0,year really tough added confusion,Inspiration,14.12.2018,03:28:09,inspiration,inspiration,85,75,inspiration,71.27
801,The more people contribute to real time global consciousness the faster we evolve,61240.0,12881,169686021,ye,kanyewest,29337530.0,people contribute real time global consciousness faster evolve,Neutral,21.04.2018,16:57:17,neutral,neutral,50,40,neutral,-14.38
802,DND WTH CHLD,0.0,0,169686021,ye,kanyewest,30219504.0,dnd wth chld,Respect,22.07.2020,05:23:41,respect,respect,80,45,respect,26.369999999999997
803,Congratulations to the LA Lakers on winning the NBA championship!! Kobe‘s and Gigi’s spirit are alive and I know th…,108398.0,12200,169686021,ye,kanyewest,32253242.0,congratulations la lakers winning nba championship kobes gigis spirit alive know th,Neutral,12.10.2020,14:50:56,neutral,neutral,50,40,neutral,-15.88
804,a conversation with My friend Jack the head of twitter,5412.0,636,169686021,ye,kanyewest,29337530.0,conversation friend jack head twitter,Neutral,20.09.2018,20:11:48,neutral,neutral,50,40,neutral,-14.88
805,"DEAR FUTURE, I STILL BELIEVE IN YOU      PRINTED IN THE NEW YORK TIMES THIS MORNING",17821.0,961,169686021,ye,kanyewest,32253242.0,dear future still believe printed new york times morning,Optimism,30.10.2020,19:01:51,optimism,optimism,80,65,optimism,53.129999999999995
806,Visit Fairchild Tropical Botanic Garden,7055.0,906,169686021,ye,kanyewest,29337530.0,visit fairchild tropical botanic garden,Gratitude,10.12.2018,21:51:47,gratitude,gratitude,85,55,gratitude,45.01
807,"God is so good 😊 Today I am voting for the first time in my life for the President of the United States, and it's f…",200558.0,19067,169686021,ye,kanyewest,32253242.0,god good today voting first time life president united states f,Optimism,03.11.2020,15:00:09,optimism,optimism,80,65,optimism,53.129999999999995
808,Drake finally called,183444.0,35006,169686021,ye,kanyewest,29337530.0,drake finally called,Anger,13.12.2018,21:18:24,anger,anger,15,90,anger,17.700000000000003
809,SONY YOU NOT OFF THE HOOK EITHER ... ONE BATTLE AT A TIME,42103.0,4138,169686021,ye,kanyewest,31002360.0,sony hook either one battle time,Motivation,16.09.2020,13:09:28,motivation,motivation,75,85,motivation,74.63000000000001
810,KEEP BELIEVING KANYE 2020    Thank you Jesus Christ,53315.0,2751,169686021,ye,kanyewest,32253242.0,keep believing kanye thank jesus christ,Determination,03.11.2020,20:39:36,determination,determination,70,80,determination,62.680000000000014
811,HI GUYS ... TRUST ME WE WILL NOT STOP ... HITBOY FIRST TO STAND UP ... I DIDN’T HAVE A PROBLEM WITH HIM PRODUCING F…,63103.0,4881,169686021,ye,kanyewest,30982337.0,hi guys trust stop hitboy first stand didnt problem producing f,Calm,16.09.2020,17:26:41,calm,calm,75,25,calm,-8.65
812,I’m up for talking.  We need to show all of these fans that black men can@talk without someone ending up dead or in jail,41717.0,6293,169686021,ye,kanyewest,29337530.0,im talking need show fans black men cantalk without someone ending dead jail,Neutral,14.12.2018,03:08:24,neutral,neutral,50,40,neutral,-14.88
813,My tweets are a form of contemporary art only compromised by people trying to tell me what to tweet and not to tweet...,47033.0,28807,169686021,,,,tweets form contemporary art compromised people trying tell tweet tweet,Inspiration,14.03.2016,16:03:33,inspiration,inspiration,85,75,inspiration,71.27
814,Turrell,15578.0,971,169686021,ye,kanyewest,30906171.0,turrell,Optimism,09.08.2020,03:30:49,optimism,optimism,80,65,optimism,52.48
815,All positive energy,30536.0,8414,169686021,ye,kanyewest,29337530.0,positive energy,Sarcasm,14.12.2018,05:06:26,sarcasm,sarcasm,40,50,sarcasm,-11.520000000000001
816,where’s the flying car department? Dan Gilbert,10829.0,967,169686021,ye,kanyewest,29337530.0,wheres flying car department dan gilbert,Inspiration,02.10.2018,21:45:17,inspiration,inspiration,85,75,inspiration,72.77
817,"Psalm 91:11

For he will command his Angels concerning you to guard you in all your ways 

They will left you up in…",22692.0,3564,169686021,ye,kanyewest,31006121.0,psalm command angels concerning guard ways left,Optimism,16.09.2020,02:33:41,optimism,optimism,80,65,optimism,53.129999999999995
818,Joe Rogan said it’s cool for me to design the set for our podcast this Friday ⛷,193269.0,17149,169686021,ye,kanyewest,32253242.0,joe rogan said cool design set podcast friday,Neutral,17.10.2020,19:37:56,neutral,neutral,50,40,neutral,-14.88
819,FAMOUS VIEWINGS IN MIAMI TONIGHT STARTING @ 10:00PM    NW 26TH STREET AND NW 2ND AVENUE,4695.0,1385,169686021,,,,famous viewings miami tonight starting pm nw th street nw nd avenue,Anxiety,02.07.2016,01:10:45,anxiety,anxiety,25,70,anxiety,1.9599999999999995
820,Mind control,27224.0,9419,169686021,ye,kanyewest,29337530.0,mind control,Contemplation,13.10.2018,23:29:40,contemplation,contemplation,50,40,contemplation,-14.38
821,I feel we are so stuck in the past and tradition.,19908.0,12668,169686021,,,,feel stuck past tradition,Curiosity,09.03.2016,23:12:40,curiosity,curiosity,55,55,curiosity,12.950000000000001
822,@S_C_ Throne 2 🤷🏿‍♂️,102554.0,36187,169686021,ye,kanyewest,29337530.0,sc throne,Confidence,30.11.2018,21:04:42,confidence,confidence,70,60,confidence,35.92000000000001
823,What do you mean by @JustinBieber was my favorite song of 2015,146300.0,94850,169686021,,,,mean justinbieber favorite song,Neutral,13.03.2016,17:36:03,neutral,neutral,50,40,neutral,-14.88
824,Champions,28104.0,13128,169686021,,,,champions,Pride,17.06.2016,23:07:21,pride,pride,65,70,pride,43.49
825,We visited theaster gates stony island art bank last week,8873.0,571,169686021,ye,kanyewest,29337530.0,visited theaster gates stony island art bank last week,Inspiration,10.09.2018,03:18:06,inspiration,inspiration,85,75,inspiration,71.27
826,People try to ‘handle you when they think you have a mental problem,20803.0,3798,169686021,ye,kanyewest,29403164.0,people try handle think mental problem,Neutral,15.12.2018,12:59:29,neutral,neutral,50,40,neutral,-14.38
827,ROSWELL ROAD NW AND E ANDREWS DRIVE NW @ 1:30AM,4586.0,1048,169686021,,,,roswell road nw e andrews drive nw,Neutral,04.07.2016,23:55:57,neutral,neutral,50,40,neutral,-14.88
828,Uncle Larry is with us in the lab,37199.0,12525,169686021,,,,uncle larry us lab,Motivation,23.01.2016,02:12:04,motivation,motivation,75,85,motivation,74.63000000000001
829,"To vote click below 



#2020VISION",73317.0,11867,169686021,ye,kanyewest,30894235.0,vote click vision,Neutral,09.07.2020,21:13:40,neutral,neutral,50,40,neutral,-14.88
830,“JESUS IS KING”,57758.0,7269,169686021,ye,kanyewest,30760502.0,jesus king,Inspiration,31.10.2019,21:21:44,inspiration,inspiration,85,75,inspiration,71.77
831,Who you think created cancel culture?,430976.0,32489,169686021,ye,kanyewest,32258710.0,think created cancel culture,Accusation,09.10.2022,04:25:09,accusation,accusation,30,65,accusation,-2.9700000000000015
832,the Yeezy 700 is adidas most requested shoe,27695.0,3302,169686021,ye,kanyewest,29337530.0,yeezy adidas requested shoe,Optimism,25.04.2018,15:05:52,optimism,optimism,80,65,optimism,52.629999999999995
833,my wife just called me and she wanted me to make this clear to everyone. I don't agree with everything Trump does.…,347867.0,58524,169686021,ye,kanyewest,29337530.0,wife called wanted make clear everyone dont agree everything trump,Neutral,25.04.2018,17:20:44,neutral,neutral,50,40,neutral,-14.88
834,"Instead of doing what you feel 
you just do what other people think you should do",62945.0,15452,169686021,ye,kanyewest,29337530.0,instead feel people think,Anger,26.04.2018,17:49:31,anger,anger,15,90,anger,17.700000000000003
835,I actually like sickomode but I don’t like that that is was sneak disses,77028.0,10585,169686021,ye,kanyewest,29337530.0,actually like sickomode dont like sneak disses,Sadness,14.12.2018,05:48:50,sadness,sadness,20,40,sadness,-46.440000000000005
836,Would have made since to tweet this next to Northy’s first day of surfing pic ⛸,15359.0,698,169686021,ye,kanyewest,30905763.0,would made since tweet next northys first day surfing pic,Neutral,15.08.2020,04:38:42,neutral,neutral,50,40,neutral,-14.88
837,Drake called me threatening me,129076.0,27813,169686021,ye,kanyewest,29337530.0,drake called threatening,Neutral,14.12.2018,05:29:13,neutral,neutral,50,40,neutral,-14.38
838,Vision,45320.0,4631,169686021,ye,kanyewest,29337530.0,vision,Gratitude,14.12.2018,13:18:41,gratitude,gratitude,85,55,gratitude,44.309999999999995
839,I am the new head of adidas       I will make all shoes have no laves as RunDMC told me to do ... look ma ... no laces,0.0,0,169686021,ye,kanyewest,30985198.0,new head adidas make shoes laves rundmc told look laces,Admiration,18.09.2020,16:41:57,admiration,admiration,75,55,admiration,34.49
840,Uuuum ... 🙉... yeah now what,19366.0,1181,169686021,ye,kanyewest,30905763.0,uuuum yeah,Frustration,12.08.2020,04:01:40,frustration,frustration,30,75,frustration,13.409999999999998
841,slow motion slide boy 💂‍♂️⛷🪁,76371.0,4858,169686021,ye,kanyewest,30905763.0,slow motion slide boy,Inspiration,18.08.2020,23:15:27,inspiration,inspiration,85,75,inspiration,70.77
842,I will beat Biden off of write ins #2020VISION,103504.0,10238,169686021,ye,kanyewest,30914189.0,beat biden write ins vision,Protest,25.07.2020,18:21:26,protest,protest,70,60,protest,35.92000000000001
843,How you gone be on Trav’s song coming at me. Trav should have never allowed that,55115.0,8250,169686021,ye,kanyewest,29337530.0,gone travs song coming trav never allowed,Neutral,14.12.2018,03:15:04,neutral,neutral,50,40,neutral,-14.88
844,this is new for me but it’s just how I feel now. I don’t know why. I thought my ego protected me from doubters so t…,38122.0,5673,169686021,ye,kanyewest,29337530.0,new feel dont know thought ego protected doubters,Gratitude,14.06.2018,12:43:41,gratitude,gratitude,85,55,gratitude,45.01
845,"5. EQUITY &amp; BLANKET LICENSES ARE THE MAJORITY OF FUTURE NEW INCOME.

If you’re with a major you have invested your…",13609.0,1740,169686021,ye,kanyewest,30970789.0,equity amp blanket licenses majority future new income youre major invested,Optimism,20.09.2020,17:34:35,optimism,optimism,80,65,optimism,53.129999999999995
846,"set in Goudy font, from Chicago",5830.0,482,169686021,ye,kanyewest,29337530.0,set goudy font chicago,Solidarity,02.09.2018,05:17:31,solidarity,solidarity,25,75,solidarity,8.65
